Customer ID,recency,frequency,monetary,tenure,avg_order_value,recency_score,frequency_score,monetary_score,RF_SCORE,segment
16088,212,2,1437.43,228,718.715,1,3,4,13,at_Risk
16089,23,2,271.44,146,135.72,4,3,2,43,potential_loyalists
16090,261,1,205.91000000000005,261,205.91000000000005,1,2,1,12,hibernating
16092,141,3,770.0799999999999,216,256.6933333333333,2,3,3,23,at_Risk
16094,12,7,2617.33,239,373.9042857142857,5,5,5,55,champions
16095,93,1,447.05000000000007,93,447.05000000000007,2,2,2,22,hibernating
16096,53,3,1264.35,282,421.45,3,3,4,33,need_attention
16098,10,8,2442.47,361,305.30875,5,5,5,55,champions
16099,54,4,841.3000000000001,283,210.325,3,4,3,34,loyal_customers
16100,99,1,582.64,99,582.64,2,2,3,22,hibernating
16101,71,3,1938.46,198,646.1533333333333,3,3,4,33,need_attention
16103,26,16,4762.07,337,297.629375,4,5,5,45,loyal_customers
16104,55,8,2476.25,370,309.53125,3,5,5,35,loyal_customers
16105,75,4,2049.23,241,512.3075,2,4,4,24,at_Risk
16108,71,3,1393.4200000000003,268,464.4733333333334,3,3,4,33,need_attention
16109,335,1,327.6,335,327.6,1,2,2,12,hibernating
16110,159,1,481.79,159,481.79,2,2,2,22,hibernating
16111,65,1,562.48,65,562.48,3,2,3,32,about_to_sleep
16115,34,4,907.17,211,226.7925,4,4,3,44,loyal_customers
16117,39,2,422.19,228,211.095,3,3,2,33,need_attention
16118,289,1,4376.249999999999,289,4376.249999999999,1,2,5,12,hibernating
16119,31,6,1297.4499999999998,360,216.24166666666665,4,5,4,45,loyal_customers
16120,59,2,1747.77,59,873.885,3,3,4,33,need_attention
16121,27,3,609.98,202,203.32666666666668,4,3,3,43,potential_loyalists
16122,3,3,316.92,62,105.64,5,3,2,53,potential_loyalists
16124,55,3,1523.4900000000002,369,507.8300000000001,3,3,4,33,need_attention
16125,4,14,4298.3,362,307.0214285714286,5,5,5,55,champions
16126,16,11,8359.029999999999,374,759.911818181818,5,5,5,55,champions
16127,363,1,145.05999999999997,363,145.05999999999997,1,2,1,12,hibernating
16128,17,6,1920.8300000000004,148,320.1383333333334,4,5,4,45,loyal_customers
16129,44,3,1396.05,144,465.35,3,3,4,33,need_attention
16130,59,4,987.48,254,246.87,3,4,3,34,loyal_customers
16131,12,6,6450.88,374,1075.1466666666668,5,5,5,55,champions
16132,181,2,664.1999999999999,264,332.1,1,3,3,13,at_Risk
16133,13,23,8403.220000000001,255,365.3573913043479,5,5,5,55,champions
16134,60,3,1527.2500000000002,177,509.0833333333334,3,3,4,33,need_attention
16135,220,1,301.9,220,301.9,1,2,2,12,hibernating
16136,300,1,237.42,300,237.42,1,2,1,12,hibernating
16137,317,1,422.7000000000001,317,422.7000000000001,1,2,2,12,hibernating
16138,15,3,910.35,227,303.45,5,3,3,53,potential_loyalists
16139,359,2,475.74,373,237.87,1,3,2,13,at_Risk
16140,8,2,832.4200000000001,78,416.21,5,3,3,53,potential_loyalists
16141,54,1,335.54,54,335.54,3,2,2,32,about_to_sleep
16143,6,7,2485.89,366,355.1271428571428,5,5,5,55,champions
16145,25,8,3005.95,221,375.74375,4,5,5,45,loyal_customers
16146,85,1,212.25000000000003,85,212.25000000000003,2,2,1,22,hibernating
16147,37,4,2023.91,309,505.9775,4,4,4,44,loyal_customers
16148,73,1,310.3,73,310.3,2,2,2,22,hibernating
16149,66,1,141.69999999999996,66,141.69999999999996,3,2,1,32,about_to_sleep
16150,9,6,2342.57,359,390.4283333333333,5,5,5,55,champions
16153,57,6,3309.26,199,551.5433333333334,3,5,5,35,loyal_customers
16155,18,5,796.8999999999999,176,159.37999999999997,4,4,3,44,loyal_customers
16156,19,11,3096.14,374,281.4672727272727,4,5,5,45,loyal_customers
16158,159,9,628.32,371,69.81333333333333,2,5,3,25,cant_loose
16159,107,3,884.59,373,294.86333333333334,2,3,3,23,at_Risk
16161,5,25,7256.24,306,290.2496,5,5,5,55,champions
16163,2,5,1992.98,374,398.5959999999999,5,4,4,54,champions
16165,142,1,79.9,142,79.9,2,2,1,22,hibernating
16166,65,2,435.8300000000001,328,217.91500000000005,3,3,2,33,need_attention
16167,51,5,1386.1199999999997,375,277.22399999999993,3,4,4,34,loyal_customers
16168,6,40,6848.87,373,171.22175,5,5,5,55,champions
16170,32,14,4983.950000000001,296,355.9964285714286,4,5,5,45,loyal_customers
16172,110,3,744.3399999999999,150,248.1133333333333,2,3,3,23,at_Risk
16174,128,4,1237.1999999999998,240,309.29999999999995,2,4,4,24,at_Risk
16175,108,3,798.85,200,266.28333333333336,2,3,3,23,at_Risk
16176,58,4,2052.69,257,513.1725,3,4,4,34,loyal_customers
16177,73,7,1915.36,284,273.6228571428572,2,5,4,25,cant_loose
16178,38,1,414.7000000000001,38,414.7000000000001,3,2,2,32,about_to_sleep
16180,115,5,5995.69,171,1199.138,2,4,5,24,at_Risk
16182,75,5,3354.0,277,670.8,2,4,5,24,at_Risk
16183,31,3,739.1,44,246.36666666666667,4,3,3,43,potential_loyalists
16185,201,1,115.31,201,115.31,1,2,1,12,hibernating
16186,9,15,5019.17,367,334.61133333333333,5,5,5,55,champions
16188,45,1,105.8,45,105.8,3,2,1,32,about_to_sleep
16190,31,7,2508.4700000000003,362,358.3528571428572,4,5,5,45,loyal_customers
16191,12,11,10507.500000000004,365,955.2272727272732,5,5,5,55,champions
16192,372,1,351.3,372,351.3,1,2,2,12,hibernating
16193,47,1,315.98,47,315.98,3,2,2,32,about_to_sleep
16194,12,1,308.6,12,308.6,5,2,2,52,potential_loyalists
16195,360,1,323.25,360,323.25,1,2,2,12,hibernating
16196,125,1,93.3,125,93.3,2,2,1,22,hibernating
16197,106,9,2016.71,360,224.07888888888888,2,5,4,25,cant_loose
16198,74,1,629.3600000000001,74,629.3600000000001,2,2,3,22,hibernating
16199,29,7,942.75,268,134.67857142857142,4,5,3,45,loyal_customers
16200,19,10,4562.830000000001,374,456.2830000000001,4,5,5,45,loyal_customers
16201,52,1,248.65000000000003,52,248.65000000000003,3,2,1,32,about_to_sleep
16202,54,8,2136.72,374,267.09,3,5,4,35,loyal_customers
16203,9,3,521.64,141,173.88,5,3,3,53,potential_loyalists
16204,17,2,538.5300000000001,368,269.26500000000004,4,3,3,43,potential_loyalists
16205,33,3,1069.23,179,356.41,4,3,4,43,potential_loyalists
16206,24,9,2065.26,321,229.47333333333336,4,5,4,45,loyal_customers
16208,31,8,2776.19,290,347.02374999999995,4,5,5,45,loyal_customers
16209,19,4,1884.16,183,471.04,4,4,4,44,loyal_customers
16210,5,19,17403.210000000003,374,915.9584210526316,5,5,5,55,champions
16211,58,2,543.5699999999999,75,271.785,3,3,3,33,need_attention
16212,255,2,603.37,307,301.685,1,3,3,13,at_Risk
16214,72,1,975.5,72,975.5,3,2,3,32,about_to_sleep
16218,10,7,1355.29,198,193.61285714285717,5,5,4,55,champions
16219,137,1,40.8,137,40.8,2,2,1,22,hibernating
16221,4,7,1370.65,123,195.80714285714288,5,5,4,55,champions
16222,358,1,498.5000000000001,358,498.5000000000001,1,2,2,12,hibernating
16223,11,2,1102.35,32,551.1750000000001,5,3,4,53,potential_loyalists
16224,24,1,321.24,24,321.24,4,2,2,42,potential_loyalists
16225,39,10,1771.09,307,177.109,3,5,4,35,loyal_customers
16226,15,2,417.05,50,208.525,5,3,2,53,potential_loyalists
16227,131,2,713.0000000000002,172,356.5000000000001,2,3,3,23,at_Risk
16228,22,3,890.8099999999998,37,296.9366666666666,4,3,3,43,potential_loyalists
16229,18,4,1857.26,201,464.31500000000005,4,4,4,44,loyal_customers
16231,16,4,1078.22,234,269.555,5,4,4,54,champions
16232,57,3,1722.0899999999997,187,574.0299999999999,3,3,4,33,need_attention
16233,3,7,1429.03,374,204.14714285714285,5,5,4,55,champions
16234,113,3,333.18,198,111.06,2,3,2,23,at_Risk
16235,12,4,1186.4,107,296.6,5,4,4,54,champions
16237,74,1,136.65,74,136.65,2,2,1,22,hibernating
16238,59,1,63.66,59,63.66,3,2,1,32,about_to_sleep
16239,19,4,1078.0,100,269.5,4,4,4,44,loyal_customers
16241,6,4,1721.44,47,430.36,5,4,4,54,champions
16242,18,7,3871.19,271,553.0271428571428,4,5,5,45,loyal_customers
16244,9,1,1056.63,9,1056.63,5,2,4,52,potential_loyalists
16246,96,2,827.25,306,413.625,2,3,3,23,at_Risk
16250,10,2,401.94,23,200.97,5,3,2,53,potential_loyalists
16251,149,1,128.31,149,128.31,2,2,1,22,hibernating
16252,19,1,295.09000000000003,19,295.09000000000003,4,2,2,42,potential_loyalists
16253,57,5,3626.29,368,725.258,3,4,5,34,loyal_customers
16254,15,3,985.14,269,328.38,5,3,3,53,potential_loyalists
16255,2,8,2286.89,321,285.86125,5,5,5,55,champions
16256,130,2,876.9399999999999,234,438.47,2,3,3,23,at_Risk
16258,24,10,6739.01,276,673.9010000000001,4,5,5,45,loyal_customers
16259,47,3,361.9399999999999,242,120.64666666666665,3,3,2,33,need_attention
16261,23,2,312.62,79,156.31,4,3,2,43,potential_loyalists
16262,15,1,755.1500000000002,15,755.1500000000002,5,2,3,52,potential_loyalists
16263,60,1,351.01,60,351.01,3,2,2,32,about_to_sleep
16264,75,2,837.5300000000001,83,418.765,2,3,3,23,at_Risk
16265,23,3,1488.17,44,496.0566666666667,4,3,4,43,potential_loyalists
16266,60,7,896.0600000000001,310,128.00857142857143,3,5,3,35,loyal_customers
16267,228,1,186.66,228,186.66,1,2,1,12,hibernating
16269,74,1,717.57,74,717.57,2,2,3,22,hibernating
16271,94,5,2033.7800000000004,279,406.7560000000001,2,4,4,24,at_Risk
16273,285,2,336.04,293,168.01999999999998,1,3,2,13,at_Risk
16274,10,1,357.94999999999993,10,357.94999999999993,5,2,2,52,potential_loyalists
16275,111,2,1591.24,278,795.62,2,3,4,23,at_Risk
16276,116,2,1818.79,244,909.395,2,3,4,23,at_Risk
16277,370,1,188.69,370,188.69,1,2,1,12,hibernating
16278,117,2,551.46,136,275.73,2,3,3,23,at_Risk
16279,22,6,4195.5,233,699.25,4,5,5,45,loyal_customers
16280,362,1,238.05,362,238.05,1,2,1,12,hibernating
16281,60,2,1361.96,319,680.98,3,3,4,33,need_attention
16282,124,2,1139.2800000000002,355,569.6400000000001,2,3,4,23,at_Risk
16283,55,3,2833.01,286,944.3366666666668,3,3,5,33,need_attention
16284,30,1,205.8,30,205.8,4,2,1,42,potential_loyalists
16285,283,1,176.89999999999998,283,176.89999999999998,1,2,1,12,hibernating
16286,114,2,328.95,260,164.475,2,3,2,23,at_Risk
16287,13,4,864.4800000000001,326,216.12000000000003,5,4,3,54,champions
16288,107,1,129.85000000000002,107,129.85000000000002,2,2,1,22,hibernating
16289,99,1,136.31,99,136.31,2,2,1,22,hibernating
16290,101,4,2069.3,202,517.325,2,4,4,24,at_Risk
16291,319,1,117.72,319,117.72,1,2,1,12,hibernating
16292,17,4,951.51,241,237.8775,4,4,3,44,loyal_customers
16293,4,6,2408.96,365,401.4933333333333,5,5,5,55,champions
16294,113,1,126.05,113,126.05,2,2,1,22,hibernating
16296,263,4,1313.67,358,328.4175,1,4,4,14,at_Risk
16298,34,4,487.5,79,121.875,4,4,2,44,loyal_customers
16299,114,1,193.65,114,193.65,2,2,1,22,hibernating
16300,67,3,1392.43,312,464.1433333333334,3,3,4,33,need_attention
16301,373,1,107.33,373,107.33,1,2,1,12,hibernating
16303,29,4,2567.6399999999994,268,641.9099999999999,4,4,5,44,loyal_customers
16304,331,1,381.66,331,381.66,1,2,2,12,hibernating
16306,4,2,560.55,71,280.275,5,3,3,53,potential_loyalists
16307,66,3,1194.92,214,398.3066666666667,3,3,4,33,need_attention
16308,43,3,2560.0,361,853.3333333333334,3,3,5,33,need_attention
16310,51,2,460.08,279,230.04,3,3,2,33,need_attention
16312,69,1,171.14999999999998,69,171.14999999999998,3,2,1,32,about_to_sleep
16314,26,3,1491.4000000000003,109,497.13333333333344,4,3,4,43,potential_loyalists
16315,173,1,176.34,173,176.34,2,2,1,22,hibernating
16316,17,5,2806.0,130,561.2,4,4,5,44,loyal_customers
16317,187,2,850.86,221,425.43,1,3,3,13,at_Risk
16320,90,4,4590.53,318,1147.6325,2,4,5,24,at_Risk
16321,263,2,230.90000000000003,375,115.45000000000002,1,3,1,13,at_Risk
16323,214,1,146.16000000000005,214,146.16000000000005,1,2,1,12,hibernating
16325,61,9,3003.26,372,333.6955555555556,3,5,5,35,loyal_customers
16326,20,10,1716.0300000000002,317,171.603,4,5,4,45,loyal_customers
16327,6,11,6887.120000000001,362,626.1018181818182,5,5,5,55,champions
16328,200,1,310.83,200,310.83,1,2,2,12,hibernating
16329,64,4,1703.0700000000002,375,425.7675,3,4,4,34,loyal_customers
16330,61,4,382.42,299,95.605,3,4,2,34,loyal_customers
16331,69,6,2037.7000000000005,279,339.6166666666668,3,5,4,35,loyal_customers
16332,68,4,417.2100000000001,226,104.30250000000002,3,4,2,34,loyal_customers
16334,129,1,277.48,129,277.48,2,2,2,22,hibernating
16335,188,7,2774.0000000000005,372,396.28571428571433,1,5,5,15,cant_loose
16336,57,4,3517.69,268,879.4224999999999,3,4,5,34,loyal_customers
16340,76,2,976.99,188,488.495,2,3,3,23,at_Risk
16341,74,3,1878.92,246,626.3066666666666,2,3,4,23,at_Risk
16343,44,1,316.59000000000003,44,316.59000000000003,3,2,2,32,about_to_sleep
16344,146,3,741.3200000000002,305,247.1066666666667,2,4,3,24,at_Risk
16345,120,1,623.3299999999999,120,623.3299999999999,2,2,3,22,hibernating
16346,22,1,224.51000000000008,22,224.51000000000008,4,2,1,42,potential_loyalists
16347,25,9,2621.76,274,291.3066666666666,4,5,5,45,loyal_customers
16348,67,1,328.77,67,328.77,3,2,2,32,about_to_sleep
16350,11,5,1137.42,65,227.484,5,4,4,54,champions
16351,48,12,3176.13,372,264.6775,3,5,5,35,loyal_customers
16353,6,16,3323.75,369,207.734375,5,5,5,55,champions
16354,16,3,733.71,228,244.57,5,4,3,54,champions
16355,12,1,416.35,12,416.35,5,2,2,52,potential_loyalists
16356,13,3,204.1,188,68.03333333333333,5,4,1,54,champions
16357,18,1,209.49,18,209.49,4,2,1,42,potential_loyalists
16358,31,1,892.1500000000002,31,892.1500000000002,4,2,3,42,potential_loyalists
16359,13,7,946.83,298,135.26142857142858,5,5,3,55,champions
16362,74,1,212.17,74,212.17,2,2,1,22,hibernating
16365,4,7,1766.7800000000002,365,252.39714285714288,5,5,4,55,champions
16366,219,3,1220.8299999999997,360,406.9433333333332,1,4,4,14,at_Risk
16367,20,1,557.91,20,557.91,4,2,3,42,potential_loyalists
16368,72,1,142.78,72,142.78,3,2,1,32,about_to_sleep
16369,73,4,1111.15,248,277.7875,2,4,4,24,at_Risk
16371,85,1,157.20000000000002,85,157.20000000000002,2,2,1,22,hibernating
16372,46,3,960.68,244,320.22666666666663,3,4,3,34,loyal_customers
16373,19,2,309.49,48,154.745,4,3,2,43,potential_loyalists
16374,39,3,1298.42,225,432.8066666666667,3,4,4,34,loyal_customers
16375,107,2,104.0,107,52.0,2,3,1,23,at_Risk
16377,254,1,632.28,254,632.28,1,2,3,12,hibernating
16381,32,2,258.7,55,129.35,4,3,2,43,potential_loyalists
16382,45,2,353.1,187,176.55,3,3,2,33,need_attention
16383,33,5,2306.48,310,461.296,4,4,5,44,loyal_customers
16384,66,2,774.4499999999999,227,387.225,3,3,3,33,need_attention
16385,3,3,474.72,268,158.23999999999998,5,4,2,54,champions
16386,24,1,785.39,24,785.39,4,2,3,42,potential_loyalists
16387,32,4,824.19,275,206.0475,4,4,3,44,loyal_customers
16388,290,1,186.05,290,186.05,1,2,1,12,hibernating
16390,173,3,467.50000000000006,316,155.83333333333334,2,4,2,24,at_Risk
16391,37,4,1103.61,198,275.9025,4,4,4,44,loyal_customers
16392,50,2,541.86,198,270.93,3,3,3,33,need_attention
16393,6,11,2515.4500000000003,375,228.6772727272728,5,5,5,55,champions
16395,30,9,2050.9500000000003,370,227.88333333333333,4,5,4,45,loyal_customers
16396,113,1,137.8,113,137.8,2,2,1,22,hibernating
16397,265,1,127.88,265,127.88,1,2,1,12,hibernating
16399,26,1,233.25,26,233.25,4,2,1,42,potential_loyalists
16400,32,8,2855.51,368,356.93875,4,5,5,45,loyal_customers
16401,16,11,2750.83,192,250.07545454545453,5,5,5,55,champions
16402,6,1,211.8,6,211.8,5,2,1,52,potential_loyalists
16406,87,2,389.61,290,194.805,2,3,2,23,at_Risk
16407,26,4,694.7200000000001,69,173.68000000000004,4,4,3,44,loyal_customers
16408,228,1,231.93,228,231.93,1,2,1,12,hibernating
16409,17,7,3680.16,363,525.7371428571429,4,5,5,45,loyal_customers
16410,371,1,130.32,371,130.32,1,2,1,12,hibernating
16411,6,3,695.54,65,231.84666666666664,5,4,3,54,champions
16412,30,4,495.3999999999999,310,123.84999999999998,4,4,2,44,loyal_customers
16413,12,1,266.78000000000003,12,266.78000000000003,5,2,2,52,potential_loyalists
16414,68,3,433.46,331,144.48666666666665,3,4,2,34,loyal_customers
16415,220,2,509.09,313,254.545,1,3,3,13,at_Risk
16416,27,6,1921.48,291,320.24666666666667,4,5,4,45,loyal_customers
16417,129,1,35.7,129,35.7,2,2,1,22,hibernating
16418,45,2,426.67,59,213.335,3,3,2,33,need_attention
16419,214,2,515.1899999999999,305,257.595,1,3,3,13,at_Risk
16420,33,1,75.0,33,75.0,4,2,1,42,potential_loyalists
16421,13,3,526.27,106,175.42333333333332,5,4,3,54,champions
16422,6,59,28967.07,333,490.9672881355932,5,5,5,55,champions
16424,19,1,309.5,19,309.5,4,2,2,42,potential_loyalists
16428,50,3,660.28,134,220.09333333333333,3,4,3,34,loyal_customers
16430,18,6,817.0899999999999,318,136.18166666666664,4,5,3,45,loyal_customers
16433,45,1,200.26,45,200.26,3,2,1,32,about_to_sleep
16434,83,5,1219.4900000000002,328,243.89800000000005,2,4,4,24,at_Risk
16435,149,3,1011.57,151,337.19,2,4,4,24,at_Risk
16436,305,3,329.34,370,109.78,1,4,2,14,at_Risk
16437,18,2,301.24999999999994,66,150.62499999999997,4,3,2,43,potential_loyalists
16439,359,1,310.7,359,310.7,1,2,2,12,hibernating
16440,130,1,216.3,130,216.3,2,2,1,22,hibernating
16441,54,3,653.23,264,217.7433333333333,3,4,3,34,loyal_customers
16442,241,2,282.67999999999995,363,141.33999999999995,1,3,2,13,at_Risk
16443,157,1,162.24,157,162.24,2,2,1,22,hibernating
16444,27,13,3001.91,262,230.91615384615383,4,5,5,45,loyal_customers
16445,23,3,372.22,48,124.07333333333334,4,4,2,44,loyal_customers
16447,227,2,516.13,297,258.065,1,3,3,13,at_Risk
16448,108,1,178.98000000000002,108,178.98000000000002,2,2,1,22,hibernating
16450,221,2,1193.81,293,596.905,1,3,4,13,at_Risk
16451,198,2,746.1800000000001,372,373.09,1,3,3,13,at_Risk
16452,267,2,332.17,330,166.085,1,3,2,13,at_Risk
16453,167,2,251.71,185,125.855,2,3,1,23,at_Risk
16454,243,2,24.05,248,12.025,1,3,1,13,at_Risk
16455,8,6,2543.19,256,423.865,5,5,5,55,champions
16456,10,9,4704.54,257,522.7266666666667,5,5,5,55,champions
16458,12,12,2232.6000000000004,199,186.05000000000004,5,5,5,55,champions
16459,366,1,71.78999999999999,366,71.78999999999999,1,2,1,12,hibernating
16461,227,2,1463.8000000000002,283,731.9000000000001,1,3,4,13,at_Risk
16465,57,2,746.24,81,373.12,3,3,3,33,need_attention
16466,20,8,2235.13,279,279.39125,4,5,5,45,loyal_customers
16467,145,7,2869.16,374,409.88,2,5,5,25,cant_loose
16468,107,2,712.62,118,356.31,2,3,3,23,at_Risk
16469,151,1,178.48,151,178.48,2,2,1,22,hibernating
16470,33,7,1696.2100000000005,365,242.31571428571436,4,5,4,45,loyal_customers
16471,30,3,966.03,289,322.01,4,4,3,44,loyal_customers
16472,71,2,789.5999999999998,234,394.7999999999999,3,3,3,33,need_attention
16473,11,1,154.72,11,154.72,5,2,1,52,potential_loyalists
16476,68,1,350.35,68,350.35,3,2,2,32,about_to_sleep
16477,8,5,1825.56,121,365.112,5,4,4,54,champions
16481,319,1,453.38,319,453.38,1,2,2,12,hibernating
16485,69,4,1931.03,370,482.7575,3,4,4,34,loyal_customers
16486,174,1,134.36,174,134.36,2,2,1,22,hibernating
16487,214,2,209.4,296,104.7,1,3,1,13,at_Risk
16489,17,2,303.70000000000005,73,151.85000000000002,4,3,2,43,potential_loyalists
16490,73,1,205.41000000000005,73,205.41000000000005,2,2,1,22,hibernating
16491,50,1,801.6600000000001,50,801.6600000000001,3,2,3,32,about_to_sleep
16492,177,1,385.56,177,385.56,2,2,2,22,hibernating
16493,81,3,780.4600000000002,260,260.15333333333336,2,4,3,24,at_Risk
16496,68,3,731.2499999999999,146,243.75,3,4,3,34,loyal_customers
16497,50,17,3729.59,373,219.38764705882355,3,5,5,35,loyal_customers
16499,11,6,2212.89,183,368.815,5,5,5,55,champions
16500,11,3,443.05,180,147.68333333333334,5,4,2,54,champions
16501,20,1,1237.23,20,1237.23,4,2,4,42,potential_loyalists
16502,257,2,266.5,257,133.25,1,3,2,13,at_Risk
16503,32,7,2182.41,173,311.7728571428571,4,5,5,45,loyal_customers
16507,209,1,152.76000000000002,209,152.76000000000002,1,2,1,12,hibernating
16508,267,1,248.8,267,248.8,1,2,1,12,hibernating
16510,9,6,1851.9,328,308.65,5,5,4,55,champions
16511,34,3,868.76,285,289.58666666666664,4,4,3,44,loyal_customers
16515,16,5,1589.17,177,317.834,5,4,4,54,champions
16518,58,2,475.05,193,237.525,3,3,2,33,need_attention
16519,2,3,341.18,285,113.72666666666667,5,4,2,54,champions
16520,2,4,1436.05,284,359.0125,5,4,4,54,champions
16521,52,3,1148.0100000000002,285,382.6700000000001,3,4,4,34,loyal_customers
16522,72,2,433.36,87,216.68,3,3,2,33,need_attention
16523,52,7,2497.86,321,356.83714285714285,3,5,5,35,loyal_customers
16524,83,2,308.14000000000004,328,154.07000000000002,2,3,2,23,at_Risk
16525,3,23,11555.19,374,502.39956521739134,5,5,5,55,champions
16526,221,1,426.85,221,426.85,1,2,2,12,hibernating
16527,61,1,1044.38,61,1044.38,3,2,4,32,about_to_sleep
16529,114,3,1556.75,167,518.9166666666666,2,4,4,24,at_Risk
16530,305,1,48.35,305,48.35,1,2,1,12,hibernating
16531,18,4,1053.7400000000002,78,263.43500000000006,4,4,4,44,loyal_customers
16532,68,2,2007.84,257,1003.92,3,3,4,33,need_attention
16534,279,1,635.9000000000001,279,635.9000000000001,1,2,3,12,hibernating
16535,22,2,407.8399999999999,317,203.92,4,3,2,43,potential_loyalists
16537,278,1,23.35,278,23.35,1,2,1,12,hibernating
16538,178,3,399.62,232,133.20666666666665,1,4,2,14,at_Risk
16539,10,7,2343.2,169,334.74285714285713,5,5,5,55,champions
16540,51,1,226.7,51,226.7,3,2,1,32,about_to_sleep
16541,372,1,424.03,372,424.03,1,2,2,12,hibernating
16542,38,1,137.7,38,137.7,3,2,1,32,about_to_sleep
16543,228,1,292.2099999999999,228,292.2099999999999,1,2,2,12,hibernating
16544,156,4,376.7000000000001,299,94.175,2,4,2,24,at_Risk
16545,12,1,350.52,12,350.52,5,2,2,52,potential_loyalists
16546,9,4,4819.319999999999,79,1204.8299999999997,5,4,5,54,champions
16547,183,1,111.71,183,111.71,1,2,1,12,hibernating
16548,236,1,30.15,236,30.15,1,2,1,12,hibernating
16549,34,24,9027.55,258,376.1479166666666,4,5,5,45,loyal_customers
16550,5,14,7136.16,374,509.7257142857143,5,5,5,55,champions
